"project_id","publication_id","publication_date","pub_type","title","description","cpv","bkp","npk","oag","ebkp-h","ebkp-t","country","canton","city","project_type","process_type","order_type","award_criteria","qualification_criteria","submission_deadline","estimated_value","award_value","proc_office_name"
"85b14427-3d28-4a9e-805f-0811f5f2b0e3","59d5cf8a-1645-430c-a22e-a26aaf9e0f61","2025-11-14","tender","Bottenwil IO/AO; K316 Grabenstrasse","Ingenieurdienstleistung für das Projekt Bottenwil IO/AO K316 Grabenstrasse als Gesamtleiter, Fachpla-ner und Bauleiter.Die Grabenstrasse K316 soll in einer Länge von 860m&nbsp;saniert werden. Der Anteil Innerorts beträgt rund 275m. Nebst den Strassenbauarbeiten wird im Innerorts der eingedolte Hundslochbach durch eine Kapazitätserweiterung ersetzt. Das anfallende Strassenwasser im Ausserorts wird in einer neu erstellten Leitung&nbsp;gefasst und in den Hundslochbach geleitet. Die&nbsp;Strassebreite wird innerorts auf eine einheitliche&nbsp;Fahrbahnbreite von 5.50 m festgelegt. Ausserorts&nbsp;beträgt die neue Fahrbahnbreite 5.00 m. Im Auftrag sind die Leistungen für folgende Projektphasen gemäss SIA 103 zu erbringen:-33 Bewilligungsverfahren-41 Ausschreibung, Offertvergleich und Vergabeantrag&nbsp;-51 Ausführungsprojekt-52 Ausführung-53 Inbetriebnahme, Abschluss","code; label","","","","","","CH","","","tender","open","service","","EK 1 Referenzprojekt","2026-01-09T23:59:00+01:00","","","Abteilung Tiefbau (ATB)"
"0da9d220-98ea-4c67-ace6-0d857f9842ee","0702872a-a293-407a-82fe-178b7d71041f","2025-11-14","advance_notice","T_Buchholzstrasse 9a - Balmweg 31, Teil 3, Thun","Die Energie Thun AG baut im Jahr 2026 ihr Fernwärmenetz um ca. 315m aus. Parallel werden im selben Perimeter auf 280m die Trinkwasser und auf 250m die Stromleitungen ersetzt. Punktuell werden an der Oberfläche Belagsflächen instand gestellt. Die Arbeiten haben innerstädtischen Charakter und finden teilweise in beengten Platzverhältnissen statt. Es wird von einer Bauzeit von ca. 8 Monaten auf Basis einer Arbeitsgruppe ausgegangen.","code; label","","","","","","CH","BE","Thun, Buchholzstrasse 9a","tender","open","construction","ZK 1, Preis [60%, Preis]; ZK 2, Referenzen Schlüsselpersonen [20%]; ZK 3, Termine [20%]","EK 1, Technische Leistungsfähigkeit; EK 2, Technische Leistungsfähigkeit; EK 3, Nachhaltigkeit","2025-12-16T12:00:00+01:00","","","Energie Thun AG"
"59624133-9572-4c88-a684-eaf26cc7572c","feb086a3-7ee7-4b5d-ab3d-3836c295085d","2025-11-14","direct_award","MBS-01946-000 Laufradscheibe NINA für LKD Ø 633,5 + 0,5 mm","Lieferung von Laufräder  für die BLS RABe 525/535 Fahrzeuge für die nächsten 3 Jahren.","code; label","","","","","","","","","tender","direct","supply","","","","","CHF 1,028,841.75","BLS AG - Finance & SCM - Strategische Beschaffung"
"90715657-9cb0-429c-837d-2882e4ced561","def0bba5-c4d5-46d6-828b-d1fb2c66d493","2025-11-14","direct_award","N06.40 MP-080294 EP Thun Nord - Spiez - Hauptlos Bau TP12+13 - Nachtrag 02 - ID 11704","Nachtrag 02","code; label","","","","","","","","","tender","direct","construction","","","","","CHF 3,515,797.25","Bundesamt für Strassen ASTRA - Abteilung Strasseninfrastruktur West - Filiale Thun"
"d4c7470a-90c6-4f9c-ba1d-a8eb1a3f1397","e549bc48-b699-46f0-9cc3-483a1efa4123","2025-11-14","direct_award","L06683, VV Signalisierungsanlagen","Zusatzauftrag 1","code; label","","","","","","","","","tender","direct","construction","","","","","CHF 979,652.05","Dienststelle für Nationalstrassenbau / Service de la construction des routes nationales"
"32a61361-2299-4b82-a0c2-8fc1c1bb9a43","59ee8241-de41-405d-87fc-84db34c8c569","2025-11-14","tender","ETH Zürich, HPL, BKP 233 Beleuchtungslieferung, EPIC, LED Umrüstung","In den Bereichen des EPIC (Geschoss A und C) im Gebäude HPL wurden, wie im gesamten HPL, Leuchten mit T5 Leuchtstoffröhren installiert. Im Projektperimeter und den anderen Tierhaltungen der ETH wird unter anderem am Verhalten der Tiere geforscht. Das Licht resp. die Beleuchtung ist ein bestimmender Faktor in der Tierphysiologie ist (Metabolismus). Deshalb ist ein qualitativ hochwertiges Licht zentral. Bei unterschiedlichen lichttechnischen Verhältnissen ist bei einem Tierhaltungswechsel mit einer verlängerten Akklimatisationszeit vor dem Einsatz in Tierexperimenten zu rechnen. Deshalb soll die Beleuchtung auf die bereits realisierten Bereiche (HCI, Prof. Razansky und in den Tierhaltungen in Basel) abgestimmt sein.","code; label","","","","","","CH","","","tender","open","supply","","","2026-01-12T23:59:00+01:00","","","ETH Zürich - Abteilung Immobilien"
"1a5aaf79-5850-4a06-b0cd-f4b6aefe6735","08f39409-56d3-480d-a572-ab7e85081219","2025-11-14","direct_award","Baulos L30060, GV Beschichtung Innenwände GERA","Zusatzauftrag 1","code; label","","","","","","","","","tender","direct","construction","","","","","CHF 291,547.95","Dienststelle für Nationalstrassenbau / Service de la construction des routes nationales"
"06db2a35-9030-485b-8912-2838e4810678","b075c098-a804-49ec-ba7e-d6b08c47fff8","2025-11-14","direct_award","MP 2025.09.792 – Assurances flotte véhicules routiers","La présente adjudication porte sur la souscription d’un contrat d’assurance contre les dommages aux véhicules routiers nécessaires à l'exploitation de l’adjudicateur, ainsi que des courses professionnelles effectuées avec les véhicules privés.","code; label","","","","","","","","","tender","direct","service","","","","","CHF 705,736.80","Transports publics de la région lausannoise sa"
"85735f69-e6cf-4a60-9ebf-cdb24ee200c2","73bc8406-44e9-4077-be7b-8b6ebc171501","2025-11-14","direct_award","Mandat M30134, GV GERA Expertise AAR + TF","Zusatzauftrag 2","code; label","","","","","","","","","tender","direct","service","","","","","CHF 76,848.30","Dienststelle für Nationalstrassenbau / Service de la construction des routes nationales"
"e310eaa8-469c-47d7-ae4c-6f3195e8209a","afa49701-e7f2-482c-8bd7-a15430bf8851","2025-11-14","tender","Davos Monstein – Davos Wiesen, Schmelzbodenviadukt km 60.655, Erneuerung","HauptmengenArbeitsgerüst: 800 m2Abbruch und Aushub: 250 m3Einbau Hilfsbrücken: 10 Stk.Schalung: 370 m2Bewehrung: 18 tBeton: 125 m3Abdichtung Dünnschichtbelag: 230 m2Versetzen neue Konsolsteine: 130 Stk.Montage Geländer: 130 m1Instandsetzung Mauerwerk: 700 m2Permanente Netzabdeckung 510 m2Temporäre Steinschlagschutznetze 84m","code; label","","","","","","CH","GR","Davos Monstein","tender","open","construction","","","2025-12-12T23:59:00+01:00","","","Rhätische Bahn AG"
"4695b632-a4d8-4e4c-9c57-b655b35d26c4","0a6531de-ef5a-44f1-a055-dcec70409ab0","2025-11-14","tender","0241.301-001 - Commune de Lugano - Aménagement de la zone de la gare CFF de Lugano - Quartier de Besso - Travaux d'entreprise générale (bâtiment principal)","L'appel d'offres concerne les travaux de réalisation du Comparto Besso, qui constitue l'un des principaux éléments du projet StazLu1 dans la zone de la gare de Lugano. Les travaux comprennent des excavations, des ouvrages de soutènement, des interventions infrastructurelles, des travaux de revêtement routier, la réalisation d'un passage souterrain pour piétons sous le nœud de Besso, le hall d'échange, ainsi que des travaux de construction métallique et de signalisation.Principales quantités :- démolition de fondations, de soutènements en béton, de murs en béton et de maçonneries en pierre 2 200 m³- démolition de revêtements bitumineux 4 900 t- forage et pose de pieux 290 m- forage et pose de micropieux 4 200 m- ancrages actifs et passifs 4 800 m- excavation de tranchées et de fosses 25 400 m³- fourniture de mélange granulaire 4 900 m³- fourniture et pose de revêtements bitumineux 4 050 t- béton de fondation, négatif et filtrant 1 600 m³- béton structurel 5 100 m³- coffrages 12 000 m²- fourniture et pose d'acier d'armature 940 000 kg- maçonnerie en pierre naturelle 480 m²- maçonnerie en briques 375 m²- fourniture et pose de panneaux isolants 2 200 m²","code; label","","","","","","CH","","","tender","open","construction","1. [50%, Preis]; 2. [25%]; 3. [15%]; 4. [5%]; 5. [5%]","","2026-01-20T11:00:00+01:00","","","Ufficio delle commesse pubbliche e della programmazione"
"b93016cc-d6a5-4b64-8ba4-a0917423e928","b36067bf-204d-4dcd-8bcf-f1351ff72dfc","2025-11-14","direct_award","MP 2025.09.791 Assurance choses & biens hors véhicules routiers","L'adjudication porte sur la souscription d’un contrat d’assurance contre les dommages à tous les biens servant à l'exploitation de l’adjudicateur, hors véhicules routiers.&nbsp;","code; label","","","","","","","","","tender","direct","service","","","","","CHF 694,956.00; CHF 347,478.00","Transports publics de la région lausannoise sa"
"86a5bf43-6685-4764-9049-7a5ec5e00bc5","65bff4e8-2e52-4b02-a63d-eb029213dcde","2025-11-14","tender","MP-240026 SA-CH TP VIDEO-CH GEV (F5) - Projektverfasser und Bauleitung BSA","Gegenstand des Projekts ist die Anpassung der Videoanlagen der GE V auf die Vorgaben aus dem Teilprojekt VIDEO-CH (SA-CH). Der Umbau erfolgt in enger Koordination mit dem Schwesterprojekt UeLS-CH GE V (UeLS und AR inkl. Virtualisierungsplattform in Grundkonfiguration pro BSA-Abschnitt) wie auch parallelen Erhaltungsprojekten EPs in einzelnen BSA-Abschnitten (Erneuerung Feldebene). Die Koordination mit diesen Projekten ist Aufgabe des PV VIDEO-CH GE V.Bestandteil des Projekts ist auch die Infrastrukturtrennung der Video-Systeme des Bundes (GE V) von denen des Kantons GR. Die zu erbringenden Ingenieurleistungen betreffen die Projektierung und Bauleitung BSA für die ASTRA-Phasen Projektierung, Ausschreibung und Realisierung (Phasen 32 bis 53 gemäss SIA Ordnung 108/112). Gesucht wird ein interdisziplinäres Projektteam, das alle erforderlichen Disziplinen im Sinne eines Generalplaners abdeckt, die zur Bearbeitung der gem. Grobkonzept VIDEO-CH GE V gestellten Aufgabe benötigt werden.Für den detaillierten Leistungsbeschrieb wird auf die Ausschreibungsunterlagen verwiesen. Der Auftraggeber schätzt die Gesamtstunden für die Erfüllung des Auftrages auf 7’200h (Grundleistungen). Die angegebenen Stunden bilden das maximale Dach, welches für die Erfüllung der verlangten Leistungen dieser Ausschreibung zur Verfügung steht.","code; label","","","","","","CH","","","tender","open","service","ZK1: PREIS [30%, Preis]; ZK2: QUALITAET DES ANGEBOTES [30%]; ZK3: QUALITAET DES ANBIETERS [40%]","EK1: FIRMENERFAHRUNG/-REFERENZ; EK2: SCHLÜSSELPERSONEN, REFERENZ; EK3: NACHWEIS DER VERFÜGBARKEIT; EK4: WIRTSCHAFTLICHE/FINANZIELLE LEISTUNGSFÄHIGKEIT","2026-01-26T16:00:00+01:00","","","Ufficio federale delle strade USTRA, divisione infrastruttura stradale Est"
"7c94dc43-e01e-4bb6-b2b5-c7e6a9d0fe1f","369d0c66-0fa2-4a0e-a531-522522f2da7f","2025-11-14","tender","Versam, Ausbau BehiG / Baumeisterarbeiten Massnahmen Wuhr","Erstellung eines Installationsplatzes Erstellung einer Schotterhalterung entlang von Gleisen (Gleisgängige Arbeit)Erstellung eines WasserhaltungsdammsLiefern von Blocksteinen für WuhrSanierung und Verstärkung einer bestehenden Wuhr zur Verbreiterung des Gleistrassees (Arbeiten im Gewässer und in der Nähe des Bahnbetriebes)  Erstellung von Fahrleitungsfundamenten","code; label","","","","","","CH","GR","Versam","tender","open","construction","","","2026-01-12T23:59:00+01:00","","","Rhätische Bahn AG"
"2f75be4d-ab02-43da-9401-a8d1c1cf9c32","b69208b0-d314-4782-b958-155cf38f34b2","2025-11-14","tender","Lehnenbrücke Hohe Promenade - Baumeisterarbeiten","Ersatz Lehnenbrücke Hohe Promenade inkl. Trafostation","code; label","","","","","","CH","GR","Arosa","tender","open","construction","","","2025-12-05T17:00:00+01:00","","","Gemeinde Arosa"
"78d92f85-5807-4b5e-8c48-70744decef29","cac07e9e-82d6-4a35-a332-08044295c5ba","2025-11-14","tender","Projekt Schinzenhof und Gemeindehaus ""Erneuerung der technischen Anlagen, Brandschutzertüchtigungen und Revitalisierung der Aussenerschliessung"", BKP 250 Sanitäranlagen","Ersatz technischer Installationen, Anpassungen Fluchtwege sowie Brandschutzmassnahmen.Anbau Terrasse mit Fluchttreppe.BKP 25 SanitäranlagenSiehe Ausschreibungsunterlagen","code; label","","","","","","CH","ZH","Horgen","tender","open","construction","","","2025-12-24T16:30:00+01:00","","","Gemeinde Horgen"
"404aec2f-8a12-4059-be92-ff1a48a9b457","6530049e-b26f-4c51-9406-e389d2017c78","2025-11-14","tender","(25186) 510 DL für die Medienplattformen der DMA","Die DMA betreiben mehrere spezialisierte Medienplattformen, die in Zusammenarbeit mit externen Dienstleistern entwickelt wurden.&nbsp;Diese Medienplattformen dienen als digitale Distributions- und Informationsräume. Sie stellen Organisationseinheiten der Bundesverwaltung sowie der interessierten Öffentlichkeit vielfältige Inhalte zur Verfügung – darunter Fotos, Videos, Grafiken, 3D-Objekte sowie Informationen zu Veranstaltungen, Prozessen und Projekten.&nbsp;Da der bestehende Vertrag mit der aktuellen Lieferantin per Ende 2026 ausläuft, soll im Rahmen dieser Ausschreibung erneut eine geeignete Lieferantin gefunden werden. Ziel ist es, den kontinuierlichen Betrieb, den technischen Support, die Softwarepflege, Wartung sowie die Weiterentwicklung – und bei Bedarf auch die vollständige Neuentwicklung – der folgenden Medienplattformen der DMA sicherzustellen:&nbsp;Anwendung ""Mediathek VBS"" (www.mediathek.admin.ch)Webapplication «DigiMedia» für 3D und 2D ObjekteWebapplikation LogVision (www.log-vision.ch)Webapplikation Militärsport (www.mil-sport.ch)","code; label","","","","","","CH","","","tender","open","service","","","2026-01-16T23:59:00+01:00","","","Bundesamt für Bauten und Logistik BBL"
"0b87a982-f5c4-4c7f-86ff-8fd6f4d9861a","4b8dbeed-2a0f-4997-b083-5123d5fba5a2","2025-11-14","direct_award","Digitales Records Management","Beschaffung eines Digitales Records Management inkl. Wartung und Weiterentwicklung (2026-2029)","code; label","","","","","","","","","tender","direct","service","","","","","CHF 337,409.29","Universität Bern"
"c456a614-93d2-4c4c-a4f2-292a46c0c4e2","aac0ad61-2537-4791-8833-a8d5b4efc476","2025-11-14","tender","Planerwahlverfahren Sanierung Freibad Hinwil","Ziel des Planerwahlverfahrens ist die Findung des geeignetsten Generalplaners mit Planerteam für die Sanierung des Freibads in Hinwil. Der Fokus liegt auf der langfristigen Werterhaltung der gesamten Liegenschaft, insbesondere in folgenden Bereichen:BeckensanierungBadewassertechnikInnen- und Aussenbereich Bau","code; label","","","","","","CH","ZH","Hinwil","tender","selective","service","","","2025-12-09T16:00:00+01:00","","","Gemeinde Hinwil, Abteilung Liegenschaften (Suter von Känel Wild Planer und Architekten AG)"
"76388402-c8f3-44ba-9c4a-94e27993bb9a","0e85c5ae-adcc-433b-81f9-b09fb634be2c","2025-11-14","tender","Zernez – Susch, Viadukt Val Susasca km 126.487, Erneuerung","HauptmengenArbeitsgerüst: 1‘700 m2Abbruch und Aushub: 400 m3Einbau Hilfsbrücken: 16 Stk.Schalung: 500 m2Bewehrung: 33 tBeton: 200 m3Abdichtung Dünnschichtbelag: 360 m2Versetzen neue Konsolsteine: 220 Stk.Montage Geländer: 230 m1  Instandsetzung Mauerwerk: 1050 m2","code; label","","","","","","CH","","","tender","open","construction","","","2025-12-12T23:59:00+01:00","","","Rhätische Bahn AG"
"f081f310-9ba5-43ad-bdc3-dd87c641d56e","410b8c6e-5181-46e0-b0f6-b738dab095fe","2025-11-14","advance_notice","ara bern, Erweiterung Biologie Block 3-MABR","Die ara region bern ag beabsichtigt im Oktober 2026 eine öffentliche Submission zur Lieferung und Installation der verfahrenstechnischen Ausrüstung einer MABR Biologie zur Kapazitäts- und Leistungssteigerung der biologischen Reinigungsstufe auf der ara bern an der Neubrückstrasse 190, 3037 Herrenschwanden.&nbsp;In der Zwischenzeit lädt Sie interessierte und geeignete Unternehmen ein, ihre MABR Technologie auf der Anlage im halbtechnischen Massstab zu pilotieren, Daten und Informationen mit dem ortsspezifischen Abwasser zu sammeln und die Erkenntnisse in einem Bericht zusammenzutragen und zu dokumentieren.&nbsp;&nbsp;Die Pilotierung umfasst Lieferung, Ablad und Montage und Inbetriebnahme der Pilotanlage und allen erforderlichen Komponenten zur nachfolgenden Pilotierung durch den ara Betrieb sowie dem abschliessenden Rückbau, Verlad und Abtransport der Pilotanlage.Es werden maximal zwei Anbietende Unternehmungen zur Pilotierung zugelassen. Für die Pilotierung wird ein Fixpreis von CHF 75'000.- je pilotierendes Unternehmen entrichten.","code; label","","","","","","CH","BE","Herrenschwanden","tender","open","supply","","","","","","ara region bern ag"
"f478d200-544d-4130-b20d-400150524c02","160b0807-8b5d-42bf-8da2-46163cdd2ee8","2025-11-14","direct_award","Rahmenvertrag Instandhaltung Aufzugsanlagen EMCH Aufzüge AG","Rahmenvertrag für 10 Jahre für die Instandhaltung der Aufzugsanlagen des Herstellers EMCH Aufzüge AG.","code; label","","","","","","","","","tender","direct","service","","","","","CHF 1,934,517.00","Baudirektion Kanton Zürich - Immobilienamt"
"7902b489-93fb-4581-a4e7-ce139f17e02d","eda65f16-e5ba-4dc1-be8e-8eda26a1d7a9","2025-11-14","tender","Gebäudereinigung Historisches Museum Basel","Das Historische Museum Basel betreibt in drei Liegenschaften (Barfüsserkirche, Haus zum Kirschgarten, Musikmuseum) drei Museen nach den Grundsätzen des International Council of Museums (ICOM), auf der Basis des Kulturfördergesetzes, des Kulturleitbilds Basel-Stadt, des Museumsgesetzes sowie des Leitbilds für die Basler Museen. Betrieb und Sammlungen sind in zehn weiteren Liegenschaften untergebracht. Das HMB erweitert, bewahrt, erforscht, dokumentiert und vermittelt die seit 1894 als eigene Institution bestehende öffentliche Sammlung. Die Ausschreibung erfolgt für die Unterhaltsreinigung der drei Ausstellungshäuser, der Verwaltung sowie zweier Depots gemäss Leistungsbeschrieb pro Objekt.&nbsp;","code; label","","","","","","CH","BS","Basel","tender","open","service","","","2026-01-05T12:00:00+01:00","","","Bau- und Verkehrsdepartement des Kantons Basel-Stadt, Kantonale Fachstelle für öffentliche Beschaffungen (KFöB)"
"986d134c-a30e-43e0-bb57-313b60af734e","499a8a85-94a4-4d2e-b0ef-9c65b04ec5bf","2025-11-14","direct_award","Frühwarnsystem gegen Patientenstürze","Lieferung eines Frühwarnsystems gegen Patientenstürze","code; label","","","","","","","","","tender","direct","supply","","","","","","Kantonsspital Baselland"
"bc9a2733-0227-408f-b99d-a9fbf1f3e2a8","30bc76c1-a005-4a2f-ba9d-14ab9f17a84e","2025-11-14","tender","Extension du Collège du Léman , lot 12 CFC 271 Plâtrerie - peinture","Lot 12 CFC 271 Plâtrerie / Peinture&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CFC 271 Plâtrerie&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CFC 285 Peinture&nbsp;Importance&nbsp;: CHF 340’000- HT","code; label","","","","","","CH","VD","Apples","tender","open","construction","","","2025-12-16T11:00:00+01:00","","","Association Scolaire intercommunale d'Apples-Bière et environs"
"e1c05727-c95b-43c4-b9e8-84369447338b","db82119b-4a0c-4536-946c-6fee7a0a0ba4","2025-11-14","tender","RC 400 : Encorbellement des Availles à Finhaut / Assainissement","Assainissement de l'ouvrage no 644'501 : Encorbellement des Availles.Territoire de la commune de FinhautEtendue du marché : Assainissement d’ouvrage d’art. Travaux de génie civil, de béton armé et de pose d'enrobé bitumineux.- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Echafaudages : 3300 m2- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Démolition de glissières de sécurité : 950 m- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Démolition de revêtement bitumineux : 700 to- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Démolition de béton : 350 m3-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Assainissement des bétons : 600 m2- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Aciers d'armatures B500B : 70 to- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Aciers d'armatures TOP12 : 16 to-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Béton armé : 300 m3-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Coffrage : 1300 m2- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Canalisation d’évacuation des eaux de chaussée : 1100 m- &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Fourniture et mise en place d’enrobé bitumineux : 550 to","code; label","","","","","","CH","","","tender","open","construction","","","2025-12-12T23:59:00+01:00","","","Service de la mobilité / Dienststelle für Mobilität - Arrondissement 3 Bas-Valais / Kreis 3 Unterwallis"
"036a693f-7350-4140-9e1b-c2003361da1e","e7754c03-e685-4b05-99b1-6dcc1124e96d","2025-11-14","tender","CONCORSO PUBBLICO FORNITURA GENERI ALIMENTARI  AGLI ISTITUTI SOCIALI  DEL COMUNE DI CHIASSO","CONCORSO PUBBLICO FORNITURA GENERI ALIMENTARI AGLI ISTITUTI SOCIALI DEL COMUNE DI CHIASSO","code; label","","","","","","CH","TI","Chiasso","tender","open","supply","","","2026-01-02T14:00:00+01:00","","","Comune di Chiasso - Istituti Sociali"
"59f79858-afe6-48a9-b7d0-1de824224999","710a7878-4820-43cd-8a2c-76316da446e7","2025-11-14","tender","Lieferung von Eisen Lösung zur Fällung von Phosphor auf ARA","Die Abwasserreinigungsanlage (ARA) verarbeitet das Abwasser der Stadt Winterthur und verschiedener Gemeinden aufgrund vertraglicher Regelungen. Heute wir das Abwasser von mehr als 140'000 Menschen plus Gewerbe in vier Verfahrensstufen gereinigt und danach in die Töss abgeleitet.Neben der biologischen und mechanischen Reinigung wird das Abwasser auch chemisch gereinigt. Eines der chemischen Verfahren – die Eisenfällung von Phosphor aus Abwasser – dient dazu, die Phosphatmengen im Abwasser zu reduzieren. Der Bedarf an molares Eisen beträgt ca. 160 Tonnen.","code; label","","","","","","CH","ZH","Winterthur","tender","open","supply","","","2026-01-09T12:00:00+01:00","","","Stadt Winterthur, Departement Technische Betriebe Stadtwerk Winterthur, Finanzen und Dienste"
"cd6c0b18-6f23-4bd3-9653-c53cf933b55f","d18eab5b-c248-49d4-a58e-b3ecc1631090","2025-11-14","tender","PL20250011 RINNOVO CENTRALE PIOTTINO PARTICELLA 1030 FAIDO-CHIRONICO LOTTO 4.21: RAFFREDDAMENTO E DRENAGGI CENTRALE","L’appalto include la fornitura e installazione del sistema di raffreddamento dei tre nuovi gruppi generatori e del sistema di svuotamento delle condotte forzate. Il sistema di raffreddamento si compone essenzialmente delle pompe principali, le tubazioni che conducono al serbatoio Moai esistente (non incluse nel presente appalto), le pompe di emergenza e i circuiti di raffreddamento primari (aperti) e secondari (chiusi) per il raffreddamento dell’alternatore e i cuscinetti di ciascun gruppo di produzione. Il sistema di svuotamento delle condotte forzate comprende la sostituzione delle tubazioni, inclusa l’installazione delle valvole per lo svuotamento controllato delle condotte forzate.","code; label","","","","","","CH","TI","Faido - Chironico","tender","open","construction","","","2026-01-22T11:00:00+01:00","","","Azienda Elettrica Ticinese"
"ed786d3d-fab9-467c-b7ac-f6fd96a002d1","9d3f4371-2dbe-48c9-9c3a-08d687531015","2025-11-14","tender","MP-070089 N13 EP19 Splügen West - Rüti, Abschnitt Los 1 Belags- und Baumeisterarbeiten","Die bestehende Ausschreibung umfasst den Ausbau der N13 auf dem Abschnitt von der Grünen Brücke bis zur Hinterrheinbrücke (HRBR) Rüti in Splügen mit folgenden Arbeiten:1. Einrichten Installationen und temporäre Verkehrsführungen inkl. Umstellungen für die verschiedenen Bauphasen.2. Erdarbeiten / Felsabtrag für Anpassung Trassee und der Unterführung Rüti. (ca. 26'400 m3)3. Belagsarbeiten (ca. 11’500 t)- Erstellen der provisorischen Umfahrung der Lehnenbrücke Rüti (ca. 150 m)- Etappenweises Abbrechen und Einbauen von Belag auf der Stammachse N13 (unter Verkehr) und ausserhalb im Aushubbereich.- Ausbau der italienischen Strasse im Bereich Unter Rüti4. Etappenweiser Abbruch und Ersatz der Unterführung Rüti (ca. 375 m3 Betonabbruch, 1'440 m3 Betonarbeiten)5. Abbruch und Ersatz der Lehnenbrücke Rüti (ca. 330 m3 Betonabbruch, 600 m3 Betonarbeiten)6. Liefern und Montieren von Leitschranken (ca. 1'600 m)7. Markierungsarbeiten (ca. 28'000 m)&nbsp;","code; label","","","","","","CH","","","tender","open","construction","ZK1: PREIS [40%, Preis]; ZK2: DAUER DER ARBEITEN [15%]; ZK3: QUALITÄT, PLAUSIBILITÄT DES BAUPROGRAMMS UND DER BAUABLÄUFE [15%]; ZK4: QUALITÄT/ PLAUSIBILITÄT DES ANGEBOTS [15%]; ZK5: QUALITÄT DES ANBIETERS: ERFAHRUNG DER SCHLÜSSELPERSONEN [15%]","EK1: FIRMENERFAHRUNG/-REFERENZ; EK2: SCHLÜSSELPERSON, REFERENZ; EK3: WIRTSCHAFTLICHE/FINANZIELLE LEISTUNGSFÄHIGKEIT DER FIRMA; EK4: NACHWEIS DER VERFÜGBARKEIT","2026-01-28T16:00:00+01:00","","","Ufficio federale delle strade USTRA, divisione infrastruttura stradale Est"
